6.831875801086425781e+00,-3.540439307689666193e-01,-5.150082707405090332e-01
6.347913742065429688e+00,-2.854185402393340509e-01,-5.559904575347900391e-01
6.183165073394775391e+00,-2.737049162387846790e-01,-5.618527531623840332e-01
6.508717536926269531e+00,3.943631947040557861e-01,-4.848336279392241877e-01
6.686272621154785156e+00,4.256410002708435059e-01,-4.576165974140166126e-01
7.113144397735595703e+00,4.498840570449829102e-01,-4.338242113590240479e-01
6.348667621612548828e+00,4.880442321300506592e-01,-3.904167115688324530e-01
6.848394393920898438e+00,5.023792982101440430e-01,-3.717662394046783447e-01
7.308187007904052734e+00,5.284367203712463379e-01,-3.336942791938781738e-01
6.500703334808349609e+00,5.527234673500061035e-01,-2.916954159736633301e-01
7.220047950744628906e+00,5.828828811645507812e-01,-2.255195826292037964e-01
6.622179031372070312e+00,6.024295091629027210e-01,-1.663175374269485474e-01
7.068181037902832031e+00,6.066260337829589844e-01,-1.503593474626541138e-01
6.380756378173828125e+00,6.240131855010986328e-01,-3.444134816527366638e-02
7.121145725250244141e+00,6.248305439949035645e-01,-1.426746603101491928e-02
6.698266029357910156e+00,6.249910593032836914e-01,8.176277624443173409e-04
7.285954475402832031e+00,6.245523691177368164e-01,2.276439219713211060e-02
6.577722549438476562e+00,6.044623851776123047e-01,1.588013768196105957e-01
7.139158725738525391e+00,5.956920385360717773e-01,1.891052424907684604e-01
6.209076404571533203e+00,5.661684274673461914e-01,2.647075057029724121e-01
6.702781677246093750e+00,5.587980151176452637e-01,2.798785567283630371e-01
6.380321979522705078e+00,5.140237212181091309e-01,3.554831445217132013e-01
7.330684185028076172e+00,5.071581006050109863e-01,3.652003407478332520e-01
6.215487003326416016e+00,4.845027923583984930e-01,3.947663307189941406e-01
6.839811801910400391e+00,4.466725587844849188e-01,4.371065497398375910e-01
7.296947002410888672e+00,3.716486990451812744e-01,5.024674534797667347e-01
6.778811931610107422e+00,3.103770017623901367e-01,5.424609184265137829e-01
7.123443603515625000e+00,2.951604723930358887e-01,5.508713722229003906e-01
6.946863651275634766e+00,2.358587086200713834e-01,5.787570476531982422e-01
6.167114734649658203e+00,1.365012228488921564e-01,6.098989844322204590e-01
6.344300746917724609e+00,1.271029710769652765e-01,6.119033098220825195e-01
7.500000476837158203e+00,1.929930895566940863e-01,-9.248338341712950550e-01
7.500000476837158203e+00,-1.138636171817778708e-01,-9.134361147880554199e-01
7.500000476837158203e+00,-3.248462080955505926e-01,-9.263030886650084339e-01
7.500000476837158203e+00,1.685360223054886419e-01,8.336282968521118164e-01
7.500000476837158203e+00,3.253647387027739923e-01,7.350963354110717773e-01
7.500000476837158203e+00,7.430280447006225586e-01,3.963741958141327459e-01
7.500000476837158203e+00,7.367170453071594238e-01,1.262495070695877075e-01
7.500000476837158203e+00,7.534228563308714710e-01,-2.144337743520736694e-01
7.500000476837158203e+00,7.565247416496276855e-01,-5.288287997245788574e-01
7.500000476837158203e+00,-2.961140275001526434e-01,-7.377740144729614258e-01
7.500000476837158203e+00,-5.191941857337950550e-01,-5.923586487770081677e-01
7.500000476837158203e+00,-6.813381314277647816e-01,-4.972382783889771618e-01
7.500000476837158203e+00,-9.493696689605714001e-01,1.297241747379303534e-01
7.500000476837158203e+00,-7.029491066932677112e-01,5.724608898162842907e-01
7.500000476837158203e+00,-5.560842156410216175e-01,6.987273097038270153e-01
7.500000476837158203e+00,-3.577509820461272638e-01,7.295590043067932129e-01
7.500000476837158203e+00,-2.048869878053665716e-01,8.587087392807006836e-01
7.500000476837158203e+00,-1.774851605296132867e-02,8.891934156417846680e-01
7.321610927581787109e+00,3.134137764573087515e-02,1.083140850067138672e+00
7.245088100433349609e+00,-6.673676165222776069e-01,1.166914104558477217e+00
7.366152763366699219e+00,-6.652127504348752662e-01,8.617502450942994274e-01
7.260468959808349609e+00,-7.662820219993593529e-01,7.564392089843748890e-01
7.241051197052001953e+00,-1.101111995201825788e+00,8.041356421291750989e-01
7.351075172424316406e+00,-9.581334590911865234e-01,5.131831169128415748e-01
7.244624137878417969e+00,-1.259093462737354230e+00,4.769559218990350735e-01
7.229179382324218750e+00,-1.421418532657412914e+00,-7.245201691662596366e-02
7.268231391906738281e+00,-1.056848287582397461e+00,-2.104520499706268588e-01
7.367330074310302734e+00,-1.026789784431457520e+00,-3.619994521141052801e-01
7.329460144042968750e+00,-8.893176317214965820e-01,-6.206673383712770775e-01
7.265114307403564453e+00,2.603547573089599054e-01,-1.045343875885009988e+00
7.335944652557373047e+00,1.061095356941223145e+00,-2.275907844305038175e-01
7.241919517517089844e+00,1.358443351660916454e+00,-5.319446571791812406e-02
7.342465877532958984e+00,1.012058973312377930e+00,3.937647938728332520e-01
7.242856979370117188e+00,1.196623228487276869e+00,6.356262042218442376e-01
7.102104663848876953e+00,5.776490885209817350e-01,2.117389275770367618e+00
6.882857322692871094e+00,-2.599977007750507996e-01,2.039621227675731951e+00
7.027612209320068359e+00,-6.433651336974830492e-01,2.382187752518536428e+00
7.162569046020507812e+00,-5.920108037910591925e-01,1.726021779881336649e+00
7.104606628417968750e+00,-1.565399591009578151e+00,1.518623417454072255e+00
6.908065795898437500e+00,-1.923740067902606876e+00,1.073374664688642621e+00
7.066732406616210938e+00,-2.199729610815993830e+00,8.559188597967959389e-01
7.091131210327148438e+00,-2.250781440362009000e+00,6.532585481174472963e-02
7.100658893585205078e+00,-1.923667990129514171e+00,-1.072606164079463076e+00
6.955080032348632812e+00,-2.018466805231906136e+00,-1.312188760543373078e+00
7.094688415527343750e+00,-1.584053028791828188e+00,-1.575043975551295272e+00
7.219767093658447266e+00,-9.714813068028115284e-01,-1.108646155534958933e+00
7.174277305603027344e+00,1.970033570601020800e-01,-1.738278093071233155e+00
6.952080726623535156e+00,5.438433385414868093e-01,-2.335527766700914665e+00
7.075408458709716797e+00,1.753621684879188791e+00,-1.527064194432051769e+00
7.053524494171142578e+00,2.080769463664373653e+00,-1.209488715339115616e+00
7.055885314941406250e+00,2.223810199054463421e+00,-9.007127669953085558e-01
7.109399318695068359e+00,2.116915478270067652e+00,-4.004409690270853694e-01
6.893779277801513672e+00,2.114448943622501798e+00,1.817088457973347337e-01
6.973509311676025391e+00,2.394932896354692087e+00,5.400420703893894503e-01
7.160801887512207031e+00,1.721522560917816858e+00,6.389097053479069199e-01
7.005092144012451172e+00,2.265429187532731703e+00,1.023214065044698806e+00
7.099751949310302734e+00,1.784544341476265839e+00,1.299344033941850274e+00
6.961473464965820312e+00,1.758429562075379815e+00,1.671913551729350189e+00
6.967969417572021484e+00,9.720661893105259077e-01,2.241314375435147888e+00
6.761491775512695312e+00,-2.494335023720030409e-02,1.305172283128694710e+00
6.601412773132324219e+00,-1.612380314008145521e-01,1.014943973956076162e+00
6.571342468261718750e+00,-4.829293221784717316e-01,8.926019781476217663e-01
6.855689525604248047e+00,-1.122763320465544723e+00,1.509865170646601751e+00
6.705154895782470703e+00,-9.476784371624676906e-01,5.317582274381412732e-01
6.634304523468017578e+00,-9.599347954507594372e-01,3.725147276959910880e-01
6.632362365722656250e+00,-1.016149411562886629e+00,1.692074292391498591e-01
6.675631999969482422e+00,-1.019866835621686896e+00,-5.664487103648188637e-02
6.767607212066650391e+00,-1.185943826531653533e+00,-6.158243859662576591e-01
6.665956497192382812e+00,-7.869400764770855261e-01,-6.313359263201000493e-01
6.865355491638183594e+00,-1.414880749362088519e+00,-1.334301266598092450e+00
6.652713298797607422e+00,9.206105273123854627e-02,-1.016748831158273081e+00
6.810352802276611328e+00,9.554545984230717881e-01,-1.264088911757966782e+00
6.776114463806152344e+00,1.113545972677402407e+00,-8.179653307463222722e-01
6.659306049346923828e+00,9.196663528129329634e-01,-4.306389827646303625e-01
6.765811443328857422e+00,1.268389526522541333e+00,-3.909860347470144326e-01
6.617641448974609375e+00,1.004449393558749515e+00,-2.316443451115469676e-01
6.675073146820068359e+00,1.019039987682072823e+00,5.788235556827743544e-02
6.524688243865966797e+00,9.870563880652324373e-01,1.164232898441252967e-01
6.546703815460205078e+00,9.671438549675334118e-01,2.648806985816655191e-01
6.526758193969726562e+00,9.110998449151209710e-01,3.988371877823086442e-01
6.684645652770996094e+00,9.199417295918829174e-01,4.810621706198191516e-01
6.652960777282714844e+00,8.297476168317416967e-01,5.943882153659397760e-01
6.736869335174560547e+00,5.280200352793174012e-01,1.071548442837517046e+00
6.538216590881347656e+00,3.806375953442409088e-01,9.236422751179493851e-01
6.834776401519775391e+00,5.464743975105105234e-01,1.655238807396347767e+00
6.421739101409912109e+00,-4.503985080915945405e-02,9.980446790370771648e-01
6.303338527679443359e+00,-8.016064346416028608e-01,6.225746685545204828e-01
6.512097835540771484e+00,-8.366431617454149761e-01,5.301454401267554628e-01
6.455294609069824219e+00,-9.275112159958563973e-01,3.491600537088933587e-01
6.269065380096435547e+00,-1.096117243875873726e+00,-1.574733638258751789e-01
6.253432273864746094e+00,-1.112470689743285224e+00,-3.411413920680557710e-01
6.446853160858154297e+00,-7.827298618062623614e-01,-6.109612737885671274e-01
6.381474971771240234e+00,-6.336893487384024359e-01,-7.758031710082885501e-01
6.510255813598632812e+00,2.328063069040703092e-01,-9.622056013501371075e-01
6.311797618865966797e+00,3.681410312733516266e-01,-9.284513652227230907e-01
6.211905479431152344e+00,6.710520124643581941e-01,-1.172948653495280880e+00
6.414712905883789062e+00,5.722682564762183732e-01,-8.206680364660700056e-01
6.199772357940673828e+00,8.904264456299539887e-01,-1.099390814021271146e+00
6.325604915618896484e+00,8.000467011031181519e-01,-5.613289247295343287e-01
6.278552055358886719e+00,9.661643039467858740e-01,-4.774388917389297826e-01
6.473732471466064453e+00,9.844648027872465734e-01,-8.413182148629240464e-02
6.327624797821044922e+00,9.735250269793361833e-01,4.892306991558632162e-02
6.346558094024658203e+00,9.641163071577153465e-01,1.918859259566696729e-01
6.179672718048095703e+00,1.297928263181420183e+00,8.010607999613594821e-01
6.374254703521728516e+00,6.563742830765785241e-01,7.543459531744064472e-01
6.358668804168701172e+00,3.417030843750827329e-01,9.319411308100886693e-01
6.049485683441162109e+00,5.877847263382059984e-01,2.062526721561836585e+00
6.047632694244384766e+00,2.446862019678233968e-01,2.135108633084991325e+00
6.150865554809570312e+00,-7.136031052186156409e-02,1.687297795668627254e+00
6.065466880798339844e+00,-3.939906992034373778e-01,2.060576581567443721e+00
6.153892517089843750e+00,-1.011408600449147377e+00,1.330822957643209126e+00
6.000928401947021484e+00,-1.578452836171953866e+00,1.533601347003794357e+00
5.907450675964355469e+00,-1.663134039243055362e+00,1.005248983537301521e+00
6.052133083343505859e+00,-1.915147678730757086e+00,9.494043827464491159e-01
6.112613201141357422e+00,-1.805832190151462902e+00,5.793702996490053270e-01
6.068084239959716797e+00,-2.059999256111663790e+00,3.468435539734012751e-01
6.037427902221679688e+00,-2.078623413974797440e+00,-6.258556405648737497e-01
6.081156730651855469e+00,-1.843850917040851911e+00,-8.738203337464157672e-01
5.933120250701904297e+00,-1.788875844280526595e+00,-1.013045020045859168e+00
5.920942306518554688e+00,-1.558241638316462785e+00,-1.262851932273773015e+00
6.111795902252197266e+00,3.654440147596850763e-01,-1.865343069237245244e+00
6.052962303161621094e+00,7.269291809798452686e-01,-2.007982937469001250e+00
5.878356456756591797e+00,7.245734690049674409e-01,-1.637358381029642818e+00
5.953658103942871094e+00,1.727552184938947244e+00,-1.238452492337912547e+00
6.012084484100341797e+00,1.968853206254303601e+00,-9.815919626765520212e-01
5.823692798614501953e+00,1.358834532129794992e+00,-5.678960901474193745e-01
6.152916908264160156e+00,1.600442093406477806e+00,-5.017623343617949594e-01
5.900206089019775391e+00,1.854625219475730891e+00,-4.462825932222678760e-01
5.982358932495117188e+00,2.186270878298772757e+00,-2.892114481932936410e-02
5.897986412048339844e+00,1.875743115338809774e+00,2.773749762279645870e-01
5.954288005828857422e+00,2.032032539287237149e+00,6.297927858140148771e-01
5.879495620727539062e+00,1.618139599931804229e+00,7.812268073113477485e-01
6.063274860382080078e+00,1.617613227392058928e+00,1.347159689590253118e+00
6.035833358764648438e+00,1.188983693529039209e+00,1.819915786254484358e+00
5.972959041595458984e+00,8.988812133149753913e-01,1.976699780248502458e+00
5.756768703460693359e+00,3.096166165674501397e-02,1.128294432968974359e+00
5.585890769958496094e+00,-3.630028045575699192e-02,8.943837645576407924e-01
5.634748458862304688e+00,-2.568838575329031593e-01,8.658762871450230714e-01
5.788357734680175781e+00,-5.670818799301032831e-01,1.145187284124076665e+00
5.580687046051025391e+00,-5.100633369298814834e-01,7.329351576778990740e-01
5.784771442413330078e+00,-7.964677229453660523e-01,9.757613048582445270e-01
5.708422660827636719e+00,-7.241352087186099240e-01,6.354027448133731104e-01
5.735970020294189453e+00,-8.947564479709134710e-01,5.447948746579691637e-01
5.583264350891113281e+00,-7.944282298608166260e-01,4.102778562050891087e-01
5.722376346588134766e+00,-9.548324128043342851e-01,3.058997936698725773e-01
5.584012508392333984e+00,-8.681377221897036423e-01,2.152146830771745900e-01
5.799071788787841797e+00,-1.330402092611974618e+00,1.026973031003460823e-01
5.568046569824218750e+00,-8.872988942134162338e-01,2.179737989493544126e-03
5.716133117675781250e+00,-9.717322842760955925e-01,-1.563485362775422771e-01
5.571641921997070312e+00,-7.529903117103060595e-01,-4.724172467272461096e-01
5.652400016784667969e+00,1.537102842334092112e-01,-8.829298156240538153e-01
5.601953506469726562e+00,6.042328933184826223e-01,-6.680782565951506324e-01
5.664507389068603516e+00,7.711046603295110824e-01,-4.386055871610168300e-01
5.614814758300781250e+00,8.473092866708303861e-01,-3.137959848764790838e-01
5.600858688354492188e+00,8.948295500995606666e-01,-1.005861205699017658e-01
5.815079689025878906e+00,1.423052799940178303e+00,-3.088803807814706134e-02
5.504006862640380859e+00,8.063412860468875953e-01,3.112078748704423248e-01
5.574824333190917969e+00,6.864766566412529025e-01,5.668925666652141482e-01
5.720944881439208984e+00,7.142200544444259336e-01,6.976976607224509852e-01
5.468055248260498047e+00,5.797938979241071822e-01,6.398990702981661727e-01
5.610900878906250000e+00,5.304283375192859751e-01,7.307656095528947127e-01
5.761232852935791016e+00,5.960292448100208418e-01,9.811934947999743084e-01
5.599244117736816406e+00,3.453889561992544155e-01,8.310825222500877185e-01
5.784240722656250000e+00,3.808136017529243356e-01,1.197833104229919066e+00
5.241480350494384766e+00,2.366696917775918119e-01,1.024589704625798126e+00
5.140729427337646484e+00,1.023354107129480078e-01,1.506210259826591846e+00
5.253911018371582031e+00,-1.095731860139732006e-01,1.002190100947807139e+00
5.167911529541015625e+00,-3.697372669396756240e-01,1.326873963917834187e+00
5.335496425628662109e+00,-3.668477520470261877e-01,7.607192148489198003e-01
5.410655498504638672e+00,-5.172097071099623911e-01,7.032540031839081829e-01
5.150894641876220703e+00,-9.417949936072643746e-01,1.116350389156398393e+00
5.270609855651855469e+00,-7.318582585897283055e-01,6.166301289584129597e-01
5.433572769165039062e+00,-7.141791574541169751e-01,4.953983300194254591e-01
5.342685222625732422e+00,-7.693091762860055915e-01,3.661989527799406896e-01
5.342952728271484375e+00,-8.384667422010781968e-01,1.528856140428404564e-01
5.243070125579833984e+00,-1.045231335132278838e+00,2.846529432456076231e-02
5.180117130279541016e+00,-1.284585016418263281e+00,-2.950577229514559363e-01
5.319673061370849609e+00,-6.320289601989317330e-01,-5.787688455261429388e-01
5.465799808502197266e+00,1.795533318977855786e-01,-8.448305255880226294e-01
5.212898731231689453e+00,5.203165937346490022e-01,-1.044290568365232597e+00
5.214492797851562500e+00,7.625431401266881126e-01,-8.738560219054187783e-01
5.388535976409912109e+00,6.778915956046828173e-01,-5.508152559757956146e-01
5.303385734558105469e+00,8.009895873276995371e-01,-3.694599110816172982e-01
5.370894432067871094e+00,8.696576527308526039e-01,-9.837514116993437835e-03
5.451789379119873047e+00,8.540697595625920124e-01,1.411676035277242280e-01
5.270761489868164062e+00,8.750625588652723996e-01,3.866982189972872908e-01
5.389095306396484375e+00,7.251486135466955751e-01,4.870560240585041223e-01
5.306537628173828125e+00,6.388628837664978022e-01,6.002268733763752584e-01
5.334052562713623047e+00,5.038010579964814495e-01,6.757120180411902988e-01
4.949713706970214844e+00,7.314080551377194483e-02,1.814825983989367897e+00
4.974817752838134766e+00,-1.607401593949695284e+00,9.559936932895652939e-01
5.089467048645019531e+00,-1.628923877191923664e+00,5.874357549599732442e-01
4.975945949554443359e+00,-1.862143823926065034e+00,-1.902127513316315688e-01
5.104647159576416016e+00,-1.499218645849234699e+00,-7.407759557060279443e-01
4.860047340393066406e+00,-1.085135771962923323e+00,-9.523946784678671840e-01
4.918770313262939453e+00,-1.063935053221524596e+00,-1.342990472748730957e+00
5.013875007629394531e+00,7.266488410143541188e-01,-1.748817188357216779e+00
5.063897132873535156e+00,9.816989409810139566e-01,-1.525632126504096853e+00
4.923909187316894531e+00,1.469655558661927097e+00,-9.182708827425234421e-01
4.780152320861816406e+00,1.013047892364545399e+00,-2.989518669294137787e-01
4.958596229553222656e+00,1.838351431748702414e+00,-3.716119229252224515e-02
5.109229564666748047e+00,1.560617873213894891e+00,5.456237378957687900e-01
4.868929386138916016e+00,1.290985122728820711e+00,7.406979817313212866e-01
4.969783306121826172e+00,7.753293065359274649e-01,1.692758948578079625e+00
4.576403141021728516e+00,1.839951310122512340e-01,7.325065873232388114e-01
4.580528736114501953e+00,-3.059762514200821404e-02,7.563228087226507856e-01
4.748689174652099609e+00,-1.366028122707502734e-01,9.247002787285807379e-01
4.590401649475097656e+00,-3.172342379243273669e-01,6.913851706680919085e-01
4.434463500976562500e+00,-3.587188625090895200e-01,6.385748366974446366e-01
4.436610698699951172e+00,-5.213370745984415855e-01,5.140798734756694133e-01
4.681531429290771484e+00,-7.587584146173265154e-01,1.394606706599768875e-01
4.472088813781738281e+00,-7.285893863057677500e-01,8.943713831250928170e-03
4.584972381591796875e+00,-7.437530517853930823e-01,-1.502000433981420247e-01
4.450927734375000000e+00,-5.736910144015410218e-01,-4.518811949132765515e-01
4.710908412933349609e+00,-5.362668528783482991e-01,-6.287746375052821746e-01
4.555784702301025391e+00,6.097348841192434810e-02,-7.441237529277534568e-01
4.463016986846923828e+00,2.589153414950464693e-01,-6.815233485274732050e-01
4.493794441223144531e+00,5.472465761671815310e-01,-4.818999046992781254e-01
4.641732215881347656e+00,6.227933729908171623e-01,-4.456863347103511286e-01
4.578335762023925781e+00,7.467870481373912739e-01,-1.178680550797953919e-01
4.743011951446533203e+00,9.150827509915308022e-01,-3.676254272502792186e-02
4.722328186035156250e+00,8.318140495670852674e-01,1.963690947923608654e-01
4.443475723266601562e+00,6.926212275988129496e-01,2.342509434139975477e-01
4.710963249206542969e+00,7.521313470331039142e-01,3.428942803861418920e-01
4.746262073516845703e+00,6.978308349806536803e-01,6.095212413673580798e-01
4.581201553344726562e+00,4.148109184743027922e-01,6.334778816425580272e-01
4.139574050903320312e+00,3.509146402264997633e-01,1.210853513438428619e+00
4.076038837432861328e+00,-1.932106294436908983e-02,1.474940393710574060e+00
4.264000415802001953e+00,-2.646153884599985462e-01,7.728477452023556626e-01
4.283311843872070312e+00,-4.588552042724182156e-01,6.230494860924482570e-01
4.296239376068115234e+00,-7.372510563785195092e-01,-1.393492936575253527e-01
4.319542884826660156e+00,-6.343958320134643891e-01,-3.383365145922178074e-01
4.318247318267822266e+00,-5.027083557262769231e-01,-5.159736812727125921e-01
4.083553791046142578e+00,1.845378168371553385e-01,-1.442944205260582091e+00
4.255230903625488281e+00,1.899952065302398518e-01,-8.178478159026729699e-01
4.143571853637695312e+00,6.502042085298276319e-01,-1.061718152130696202e+00
4.361202716827392578e+00,4.401924019928841747e-01,-5.789162335182587160e-01
4.295913696289062500e+00,7.140529643608511945e-01,-2.325337822569854274e-01
4.142959117889404297e+00,1.240169286694230877e+00,-1.341491080739151409e-01
4.227975368499755859e+00,9.171494710739539480e-01,9.320526786172848854e-02
4.235017299652099609e+00,8.272468895499327513e-01,3.520963990936617494e-01
4.128501892089843750e+00,1.064807418057268196e+00,7.517566325907186764e-01
4.333667278289794922e+00,5.375419731194855943e-01,4.593324854208086783e-01
4.401726245880126953e+00,3.811207801287948560e-01,6.290060507095360798e-01
4.086071014404296875e+00,6.544222142988962432e-01,1.291155842387699204e+00
3.757083654403686523e+00,1.030858974112951881e-01,7.803808556716145262e-01
3.889158725738525391e+00,-1.147336111161019745e-01,1.298422554748461799e+00
3.957737922668457031e+00,-4.567331547555674165e-01,1.444322740283984441e+00
3.983738660812377930e+00,-1.169960393814125643e+00,1.023592694708423956e+00
3.878587722778320312e+00,-1.113245862378439588e+00,5.930989949000752270e-01
4.037837505340576172e+00,-1.493775088299065246e+00,4.087650645677738948e-01
3.966412305831909180e+00,-1.527909548587695676e+00,-9.471964102643266881e-02
4.045999050140380859e+00,-1.478772304689266681e+00,-4.207514370441244878e-01
3.864183902740478516e+00,-1.113718716695649924e+00,-4.523327462199350779e-01
3.877439498901367188e+00,-9.453480336440538423e-01,-8.281063408357861588e-01
3.864270925521850586e+00,5.715184952147668307e-01,-1.058062548831206540e+00
3.934409141540527344e+00,1.084747246503682705e+00,-9.743331741438638893e-01
3.779860258102416992e+00,8.469351462056343705e-01,-1.605774257420173323e-01
3.734746217727661133e+00,6.009926778386804891e-01,4.061621512385189536e-01
3.559361219406127930e+00,1.251380364983572246e-01,5.905115524354649370e-01
3.397330284118652344e+00,-9.169972740523973931e-02,5.802094254030581988e-01
3.535031557083129883e+00,-1.605817540434078539e-01,5.729935111133863668e-01
3.399712085723876953e+00,-2.854244930148226445e-01,5.135524335146404162e-01
3.615622043609619141e+00,-4.250752683763469042e-01,4.529087977235025098e-01
3.617114543914794922e+00,-5.873665795224811692e-01,2.027213651167568409e-01
3.484558343887329102e+00,-5.713377242409191092e-01,1.265468126783123592e-01
3.694604158401489258e+00,-6.421772798615004163e-01,5.863778263437333799e-02
3.565870285034179688e+00,-6.002254850852291046e-01,-8.451163897096565514e-02
3.713563680648803711e+00,-6.559526947749316772e-01,-1.710988879791554562e-01
3.433245897293090820e+00,-5.473972229816594925e-01,-2.104270594221047397e-01
3.680062055587768555e+00,6.102596339446004353e-02,-6.223359500407705802e-01
3.375029087066650391e+00,1.235027784139297591e-01,-5.709418891354119951e-01
3.569767236709594727e+00,5.279585638612226406e-01,-3.006461617780784579e-01
3.406586647033691406e+00,5.405785236328082277e-01,-2.303372589042066432e-01
3.650505304336547852e+00,6.185341112697853028e-01,-1.821577088205449113e-02
3.573141336441040039e+00,5.959728992444922602e-01,1.243402333710333235e-01
3.477383375167846680e+00,5.277853816211016680e-01,2.517736454765918674e-01
3.502547502517700195e+00,4.079611013735512937e-01,4.222814537338434593e-01
3.653779268264770508e+00,3.675514615413273956e-01,4.964174005663779532e-01
3.689618825912475586e+00,2.486685689115370190e-01,5.871924469856313333e-01
3.136641502380371094e+00,2.770853540188165653e-01,9.583119222120116687e-01
3.235373258590698242e+00,1.341265276573661881e-02,7.091365676044231181e-01
3.115047931671142578e+00,-3.874047431847208456e-01,9.858792724288767406e-01
3.171020269393920898e+00,-6.138243379205804429e-01,6.476506929517988898e-01
3.020710706710815430e+00,-1.112070394446153188e+00,4.905109672059848602e-01
3.134986400604248047e+00,-9.915037684109822003e-01,1.473435722514444268e-01
3.112860918045043945e+00,-9.941887614958095920e-01,-3.820597992855914726e-01
3.258452177047729492e+00,-5.287918157558313403e-01,-3.907565799185495070e-01
3.101367950439453125e+00,-7.910130171787613795e-01,-7.570476989009776725e-01
3.249846220016479492e+00,-4.230327164503966397e-01,-5.268189463486180335e-01
3.213024616241455078e+00,3.965915821846922040e-01,-6.573760763898278681e-01
3.238681793212890625e+00,5.707363562649668820e-01,-4.074806162340067206e-01
3.362387418746948242e+00,5.779206206357904163e-01,-4.954250251086129292e-02
3.069591999053955078e+00,9.025861632347044194e-01,7.340372761701197124e-01
3.363414049148559570e+00,3.310006136653906861e-01,4.768473291679191095e-01
2.897322177886962891e+00,7.590577950748289560e-02,1.023990508587980797e+00
2.793090820312500000e+00,-1.449487158350538096e-01,6.783991500369985772e-01
2.717015266418457031e+00,-3.157165557099569364e-01,4.110533504639346525e-01
2.888486146926879883e+00,-8.878700577047679010e-01,4.599394778938090123e-01
2.783419609069824219e+00,-6.522292885648590666e-01,1.344689707584797445e-01
2.797671794891357422e+00,-5.502920797169577050e-01,-4.442908715712505785e-01
2.830313444137573242e+00,1.897500045169422389e-01,-7.876323330385029964e-01
2.738789081573486328e+00,3.491682029535172482e-01,-4.350505227689628329e-01
3.000632047653198242e+00,1.156745738668143231e+00,-3.723317319389961022e-01
2.869184732437133789e+00,9.261547351769193748e-01,-1.520709264413417083e-01
2.680943727493286133e+00,4.722894632234778123e-01,-1.253378316016464690e-02
2.880484342575073242e+00,8.913949178439669607e-01,3.949148429048148778e-01
2.726833105087280273e+00,4.139795973566058884e-01,3.389465297966103852e-01
